source_file,row_number,issue_type,sku,details
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,652,unmatched_export_row,A849668,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,653,unmatched_export_row,D461310,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,654,unmatched_export_row,3818318,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,655,unmatched_export_row,Z077119,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,656,unmatched_export_row,140485P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,657,unmatched_export_row,370GSM,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,658,unmatched_export_row,X796480,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,659,unmatched_export_row,2934370,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,660,unmatched_export_row,C726611,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,661,unmatched_export_row,531256D,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,662,unmatched_export_row,8433423,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,663,unmatched_export_row,T494279,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,664,unmatched_export_row,C250633,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,665,unmatched_export_row,301879R,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,666,unmatched_export_row,773687X,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,667,unmatched_export_row,836074J,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,668,unmatched_export_row,2779682,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,669,unmatched_export_row,1128014,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,670,unmatched_export_row,B443774,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,671,unmatched_export_row,8259257,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,672,unmatched_export_row,1230618,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,673,unmatched_export_row,T396721,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,674,unmatched_export_row,3840090,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,675,unmatched_export_row,03-82290,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,676,unmatched_export_row,912379P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,677,unmatched_export_row,1050874,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,678,unmatched_export_row,Z275662,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,679,unmatched_export_row,Y013138,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,680,unmatched_export_row,W211252,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,681,unmatched_export_row,3229634,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,682,unmatched_export_row,Y431457,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,683,unmatched_export_row,W363229,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,684,unmatched_export_row,776914G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,685,unmatched_export_row,K982655,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,687,unmatched_export_row,282478Z,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,688,unmatched_export_row,297361K,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,689,unmatched_export_row,127742D,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,690,unmatched_export_row,180482N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,691,unmatched_export_row,V537913,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,692,unmatched_export_row,5859193,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,693,unmatched_export_row,J125040,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,694,unmatched_export_row,243703V,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,695,unmatched_export_row,T-Wheel-NF,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,696,unmatched_export_row,T-Wheel-NF-BOLT,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,697,unmatched_export_row,T-NOFLAT-KIT,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,700,unmatched_export_row,6339207,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,701,unmatched_export_row,20067-small,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,702,unmatched_export_row,20067-large,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,703,unmatched_export_row,2032763,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,704,unmatched_export_row,402844A,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,705,unmatched_export_row,677222D,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,706,unmatched_export_row,143404D,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,707,unmatched_export_row,146584Y,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,708,unmatched_export_row,Z624330,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,709,unmatched_export_row,J892978,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,710,unmatched_export_row,595627B,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,711,unmatched_export_row,271776P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,712,unmatched_export_row,540183J,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,713,unmatched_export_row,282276E,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,714,unmatched_export_row,N122739,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,715,unmatched_export_row,3725848,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,716,unmatched_export_row,V108407,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,718,unmatched_export_row,1051044,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,720,unmatched_export_row,4788881,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,721,unmatched_export_row,4632819,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,722,unmatched_export_row,9817110,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,723,unmatched_export_row,5688091,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,724,unmatched_export_row,A918545,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,725,unmatched_export_row,810261N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,726,unmatched_export_row,7230621,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,727,unmatched_export_row,582055M,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,728,unmatched_export_row,127018C,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,729,unmatched_export_row,T-Euro-Tip-Plastic,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,730,unmatched_export_row,T-OTT-XL-V2-P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,731,unmatched_export_row,5674768,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,732,unmatched_export_row,397859N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,733,unmatched_export_row,5204498,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,734,unmatched_export_row,486447Y,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,736,unmatched_export_row,3211898,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,737,unmatched_export_row,2953023,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,738,unmatched_export_row,764760W,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,739,unmatched_export_row,4986635,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,740,unmatched_export_row,G724570,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,741,unmatched_export_row,E218888,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,742,unmatched_export_row,8977471,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,743,unmatched_export_row,421390Y,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,744,unmatched_export_row,T620051,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,745,unmatched_export_row,Z156106,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,746,unmatched_export_row,X588914,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,747,unmatched_export_row,434616G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,748,unmatched_export_row,757513G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,749,unmatched_export_row,W145258,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,750,unmatched_export_row,S276021,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,751,unmatched_export_row,1032469,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,752,unmatched_export_row,J132535,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,753,unmatched_export_row,520368H,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,754,unmatched_export_row,974808A,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,755,unmatched_export_row,554268Q,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,756,unmatched_export_row,461313P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,758,unmatched_export_row,X035309,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,759,unmatched_export_row,835509Z,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,760,unmatched_export_row,8280084,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,761,unmatched_export_row,4312561,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,762,unmatched_export_row,T191349,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,763,unmatched_export_row,608141Q,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,764,unmatched_export_row,L802677,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,765,unmatched_export_row,55-16,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,766,unmatched_export_row,5503-2HM1-M638PT,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,767,unmatched_export_row,1386503,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,768,unmatched_export_row,1401078,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,769,unmatched_export_row,D451553,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,770,unmatched_export_row,H418347,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,771,unmatched_export_row,680486X,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,772,unmatched_export_row,7617938,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,773,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,774,unmatched_export_row,P136513,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,776,unmatched_export_row,131641J,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,777,unmatched_export_row,9188205,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,792,unmatched_export_row,177942N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,793,unmatched_export_row,RED100,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,794,unmatched_export_row,RED50,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,796,unmatched_export_row,T-Cart-RIVAL,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,797,unmatched_export_row,T-RIVAL+DIY,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,798,unmatched_export_row,9928664,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,799,unmatched_export_row,20000,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,800,unmatched_export_row,RS10BC,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,801,unmatched_export_row,RS105G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,802,unmatched_export_row,N039051,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,803,unmatched_export_row,N707143,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,804,unmatched_export_row,S814642,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,805,unmatched_export_row,1464059,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,806,unmatched_export_row,R108649,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,807,unmatched_export_row,G543725,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,808,unmatched_export_row,378708H,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,809,unmatched_export_row,T-RB,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,810,unmatched_export_row,584234V,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,811,unmatched_export_row,RSLabor95,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,812,unmatched_export_row,80004-BAT,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,813,unmatched_export_row,T-Socket-90,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,814,unmatched_export_row,62014,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,815,unmatched_export_row,317346T,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,816,unmatched_export_row,T-RIVAL-KIT-40-150-SC,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,817,unmatched_export_row,T-RIVAL-KIT-30-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,818,unmatched_export_row,T-RIVAL-KIT-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,819,unmatched_export_row,T-RIVAL-KIT-22-150-SC,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,820,unmatched_export_row,T-RIVAL-KIT-22-NOREEL,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,821,unmatched_export_row,533032E,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,827,unmatched_export_row,P067286,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,828,unmatched_export_row,4486409,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,829,unmatched_export_row,N044885,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
