SKU,Item Name,Default Vendor Name,Default Unit Cost,Master Price,Current Selling Price,Last Price Update Date,Last Price Update Reason
59.400.000,PNEUMATIC BLOW OUT ACCRY WINTERIZING ASSY FOR ALL PW,BE,15.87,,,,
59.400.001,"BRACKET, HOSE REEL, HW w/HARDWARE. FOR 85.600.240 FRAME",BE,40.00,,,,
59.400.002,"CONTROL BOX; 85.600.220 FRAME FOR 13HP HW, HW4013HG",BE,34.00,,,,
59.400.004,"RAIN CAP; CHIMNEY, PORTABLE HOT 7"" HOOD, FOR 59.000.113",BE,48.00,,,,
59.400.008,"CAP, DIESEL, NO GAUGE, GRN/BLK FOR 85.601.043",BE,13.07,,,,
643HD-3-LP,"HW, STN, HD, 7.5HP, 4GPM@3000PSI, 3PH LPG, COIL R/L, 208VAC@26A/230VAC@25A",BE,5102.00,,,,
643HD-LP,"HW, STN, HD, 7.5HP, 4GPM@3000PSI, 1PH LP, COIL R/L, 208VAC@37A/230VAC@36A, 1.5"" FRAME",BE,5291.00,,,,
643HD-OF,"HW, STN, HD, 7.5HP, 4GPM@3000PSI, 1PH OIL-FIRED, COIL R/L, 208VAC@37A/230VAC@36A, 1.5"" FRAME",BE,5291.00,,,,
64HD-3-LP,"HW, STN, HD, 5HP, 4GPM@2000PSI, 3PH LP, COIL L/R, 208VAC@17A/230VAC@16A",BE,4630.00,,,,
64HD-3-OF,"HW, STN, HD, 5HP, 4GPM@2000PSI, 3PH OIL-FIRED, COIL L/R, 208VAC@17A/230VAC@16A",BE,4819.00,,,,
64HD-LP,"HW, STN, HD, 6HP, 4GPM@2300PSI, 1PH LP, COIL L/R, 208VAC@26A/230VAC@25A",BE,4819.00,,,,
64HD-OF,"HW, STN, HD, 6HP, 4GPM@2300PSI, 1PH OIL-FIRED, COIL L/R, 208VAC@26A/230VAC@25A",BE,5008.00,,,,
660009,COIL BURNER DBG152/203,BE,1247.00,,,,
660011,COIL BURNER DHS354 DBG254/304,BE,885.00,,,,
66040009,"PLUNGER (PISTON), 20mm FOR GP TSF2021 PUMP",BE,95.00,,,,
67.000.700,"TANK, AIR STORAGE 7GAL",BE,96.00,,,,
67HD-LP,"HW, STN, HD, 10HP, 5GPM@3000PSI, 1PH LPG, COIL R/L, 208VAC@47A/230VAC@46A",BE,6142.00,,,,
680073,"INLET FITTING 1/2"" SHORT FOR 85.139.020 (BSP-NPT). RB: 85.300.056",BE,7.29,,,,
684008,"25'x18"" BLK FLEX AIR DUCTING FOR HK300RW - NLA",BE,963.00,,,,
70.001.002,"MOTOR,2HP/3450RPM/110V 5/8"" KEYED SHAFT, 35U354Y691",BE,544.00,,,,
70.001.005,"MOTOR,5HP/1725RPM/220V/1PH 1-1/8"" KEYED SHAFT, CFDL3612TM-BEP (36N517W279G1)",BE,821.00,,,,
70.001.075,"MOTOR, 7.5HP 1725RPM 1PH 1-1/8"" KEYED SHAFT, CL3710-BEP (37C12W576) 230V",BE,1053.00,,,,
70.003.005,"MOTOR, 5HP,1725RPM 3PH CM3615T-B-S (36J275S268G1)460V",BE,643.00,,,,
70.003.010HE,"MOTOR, ""HE"" 10HP/1725RPM,3PH 1-1/8"" KEYED SHAFT, M3714-BEP (37A12Z50) 460V",BE,1128.00,,,,
70.003.075HE,"MOTOR, ""HE"" 7.5HP 1725RPM 3PH 1-1/8"" KEYED SHAFT, CM3710-BEP (37A012T861G1) 460V",BE,1088.00,,,,
70.053.002HE,"MOTOR, ""HE"" 2HP 1725RPM 3 PHASE 208/230/460V, C FLANGE, 5/8"" - NLA",BE,454.00,,,,
70.063.005,"MOTOR,5HP/1725RPM/575/3PH 1-1/8"" KEYED SHAFT, CM3615T-B-S-5 (36J275T032G1)",BE,570.00,,,,
70.063.010HE,"MOTOR, ""HE"" 10HP/1725RPM 3PH 1-1/8"" KEYED SHAFT, CM3714T-BEP-5 600V",BE,1094.00,,,,
70.063.020HE,"MOTOR, 20HP 1770RPM 575V EM2334T-5, 1 5/8"" SHAFT",BE,2246.00,,,,
70.063.075HE,"MOTOR, ""HE 7.5HP 1725RPM 3PH 1-1/8"" KEYED SHAFT, CM3710T-BEP-5 600V",BE,966.00,,,,
70.301.002A,"MOTOR ASSY, 3HP/3450RPM 5/8"" KEYED SHAFT, 1PH/PCL3519M-CPS (35Q804Y870)",BE,445.00,,,,
70.301.005,"MOTOR,5HP/3450RPM/220V/1PH 3/4"" KEYED SHAFT",BE,653.00,,,,
70.301.015,"MOTOR,1.5HP/3450RPM,110V 5/8"" KEYED SHAFT, CSA",BE,454.00,,,,
701002,"O'RING, 90 DURO, BUNA-N",BE,1.14,,,,
73.005.003,"OIL CAP, PUMP, RX705 - NLA FOR 85.170.005 PUMP",BE,0.53,,,,
73.129.037,"KIT, AR RSV4G40 PUMP REBUILD FOR 85.129.037 PUMP",BE,165.00,,,,
73.149.081,"KIT, COM BXD PUMP REBUILD FOR 85.149.081 / 088 PUMP",BE,63.00,,,,
7367,CHEMICAL INJECTOR FIXED 2.1MM 66DX30G1L/66DX35G1L/66DX40G1L,BE,50.00,,,,
76176,"KIT, REPAIR, INJECTOR FOR CAT 67DX39G1I.AB PUMP",BE,12.87,,,,
76179,"KIT, REPAIR UNL NBR FOR 3SPX, 4DNX",BE,78.00,,,,
BE-SEAL-SET-67DX-PUMP,"SEAL SET, 67DX PUMP",BE,177.00,,,,
76975,SEAL KIT FOR CAT 4DNX PUMP,BE,155.00,,,,
76976,"KIT, VALVE (3) FOR CAT 4DNX PUMP",BE,176.00,,,,
7850,"UNLOADER, MODULAR FOR CAT PUMP 5FDX40G1",BE,291.00,,,,
7860,UNLOADER; MOD CAT 66DX,BE,291.00,,,,
806-109,"METER, TACH/HOUR",BE,59.00,,,,
8423,"CW, STATIONARY, ELEC, 4GPM@2300PSI, 6HP 208VAC@29A/230VAC@28A",BE,3118.00,,,,
8430,"CW, STATIONARY, ELEC, 4GPM@3000PSI, 7.5HP, 1PH 208VAC@33A/230VAC@32A",BE,3080.00,,,,
8430-3,"CW, STATIONARY, ELEC, 4GPM@3000PSI, 7.5HP, 3PH 208VAC@25A/230VAC@24A",BE,3080.00,,,,
8430-3-460,"CW, STATIONARY, ELEC, 4GPM@3000PSI, 7.5HP, 3PH 460VAC@14A",BE,3080.00,,,,
85.025.015BEP2,"NOZZLE, MEG 25 DEG #015 PKG 2x 1/8"" FOR 85.403.014 (1st Gen). WQL",BE,11.10,,,,
85.110.025,"PUMP, CAT, 66DX40GG1, 4000PSI 4.0GPM, 3400RPM, 1"" HOLLOW, GAS",BE,689.00,,,,
85.110.030,"PUMP, CAT, 4DNX27GSI, 3000PSI 2.7GPM, 3450RPM, 3/4"" HOLLOW, GAS. WQL/NLA",BE,395.00,,,,
85.120.005,"PUMP, AR, RCV3G27D-F7, 2700PSI 3GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,266.00,,,,
85.120.006B,"PUMP, BOXED, AR, RG1528HN, 4000PSI, 4GPM 1450 RPM BELT DRIVE, 24MM SOLID SHAFT, NICKEL HEAD",BE,662.00,,,,
85.120.016,"PUMP, AR, RMW22G24-EZ, 2400PSI 2.2GPM, 3400RPM, 7/8"" HOLLOW, GAS, VERTICAL",BE,134.00,,,,
85.120.016SX,"PUMP, AR, RMW22G24-EZ-SX, 2400PSI 2.2GPM, 3400RPM, 7/8"" HOLLOW, GAS, VERTICAL. WQL/NLA",BE,140.00,,,,
85.120.026B,"PUMP ASSY, BOXED, AR, RG2125HN, 4000PSI 5.5GPM, 1450RPM, 24mm SOLID, BELT",BE,698.00,,,,
85.120.034B,PUMP RMV23G28D-EZ 2800PSI 2.3 GPM HORIZ - BRASS HEAD,BE,167.00,,,,
85.120.035-M22M,"PUMP RMV25G30D-EZM22 3000PSI 2.5 GPM, 3/4"" HOLLOW, BRASS HEAD",BE,167.00,,,,
85.120.039,"PUMP, AR, RMV25G24D, 2400PSI 2.5GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,114.00,,,,
85.120.042,"PUMP RRV4G42D-F24 4200PSI@4GPM@3400RPM, 1"" HOLLOW",BE,387.00,,,,
85.129.036B,PUMP ASSY BOXED RCVU3G25D-F7 COMPLETE PUMP. RB: 85.129.085B,BE,355.00,,,,
85.129.045,PUMP RSV3G31D-F25EZ RB: 85.129.085,BE,336.00,,,,
85.129.046,"PUMP ASSY, RSV3G38D-F40EZ, 3800PSI 3GPM@3400RPM, 1"" HOLLOW",BE,368.00,,,,
85.129.052,"PUMP ASSY, RSV25G38D-F25-EZ, QC 3/4"" HOLLOW, TRIPLEX, GAS, 3300PSI @ 2.3GPM @ 3400RPM",BE,257.00,,,,
85.130.005,"PUMP, GP, TSS1511, 3500PSI 4GPM, 1450RPM, 24mm SOLID, BELT",BE,524.00,,,,
85.130.005B,"PUMP, GP, BOXED, TSS1511 3500PSI, 4GPM, 1450RPM, 24mm SOLID, BELT",BE,494.00,,,,
85.130.020SP,"PUMP, GP, TP2530J34, 2500PSI 2.88GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,296.00,,,,
85.130.021,"PUMP, GP, EZ4040G, 4000PSI 4GPM, 3400RPM, 1"" HOLLOW, GAS",BE,356.00,,,,
85.130.021B,"PUMP, BOXED, GP, EZ4040G 4000PSI, 4GPM, 3400RPM, 1"" HOLLOW, GAS",BE,346.00,,,,
85.130.023,"PUMP, GP, TT2035EBF, 2000PSI 3.5GPM, 3400RPM, 3/4"" HOLLOW, ELECTRIC",BE,329.00,,,,
85.130.026,"PUMP, GP, TS2021, 3500PSI 5.6GPM, 1450RPM, 24mm SOLID, BELT",BE,662.00,,,,
85.130.026B,"PUMP, BOXED, GP, TS2021 3500PSI, 5.6GPM, 1450RPM, 24mm SOLID, BELT",BE,643.00,,,,
85.130.061,"PUMP, GP, TT2021EBF, 2000PSI 2.1GPM, 3400RPM, 5/8"" HOLLOW, ELECTRIC",BE,646.00,,,,
85.130.062,"PUMP, GP, HTXS1812S, 2000PSI 3.8GPM, 1750RPM, 24mm SOLID, BELT. WQL/RB: 85.130.075",BE,1017.00,,,,
85.130.070,"PUMP, GP, T9211, 3000PSI 4.2GPM, 1750RPM, 24mm SOLID, HIGH TEMP",BE,1565.00,,,,
85.130.071,"PUMP, GP, TSF2021, 3600PSI 8.5GPM, 1750RPM, 1"" SOLID, BELT",BE,1551.00,,,,
85.130.071B,"PUMP, BOXED, GP TSF2021 3600PSI 8.5GPM 1750RPM 1"" SOLID BELT",BE,1078.00,,,,
85.130.073,"PUMP, GP, TSF1819 4350PSI 6.3GPM 1750RPM 1"" SOLID BELT. NLA",BE,1385.00,,,,
85.139.005A,"PUMP, ASSY, GP, TSS1511, 3500PSI 4GPM, 1450RPM, 24mm SOLID, BELT",BE,554.00,,,,
85.139.005AB,"PUMP, ASSY, BOXED, GP, TSS1511 3500PSI, 4GPM, 1450RPM, 1"" SOLID, BELT",BE,593.00,,,,
85.139.020SP,"PUMP, ASSY, GP, TP2530J34, 2500PSI 2.88GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,375.00,,,,
85.139.060B,"PUMP, ASSY, BOXED, GP, HTC1505E345 2200PSI, 2.1GPM, 3400RPM, 5/8"" HOLLOW, ELECTRIC, HIGH TEMP",BE,860.00,,,,
85.140.004,"PUMP, COMET, LWD3025G, 2500 PSI 3.0GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,346.00,,,,
85.140.022,"PUMP, COMET, ZWD 4040 G, 4000PSI 4.0GPM, 3400RPM, 1"" HOLLOW, GAS",BE,318.00,,,,
85.140.022B,PUMP ZWD4040G 4000PSI 4.0GPM BOXED 3400RPM DIRECT DRIVE,BE,276.00,,,,
85.140.031,"PUMP, COMET, FW24040S 4000PSI 4GPM, 1450RPM, 24mm SOLID, BELT",BE,494.00,,,,
85.140.031B,PUMP FW23540 4000PSI 3.5GPM BOXED 1400 RPM,BE,494.00,,,,
85.140.059,"PUMP, COMET, TW5050S, 5000PSI 5.2GPM, 1450RPM, 24mm SOLID, BELT",BE,869.00,,,,
85.140.300,"PUMP, DIAPHRAGM; P40/20 3/4"" HOLLOW",BE,1375.00,,,,
85.140.300B,"PUMP, BOXED, DIAPHRAGM; P40/20 3/4"" HOLLOW",BE,1078.00,,,,
85.149.031A,PUMP ASSY FW23540 4000PSI 3.5GPM 1400RPM STD BELT,BE,603.00,,,,
85.149.031B,PUMP ASSY FW23540 4000PSI BOXED 3.5GPM 1450 RPM CD BELT,BE,603.00,,,,
85.149.079,"PUMP COMET ZWDK4042G 4200PSI 4GPM, 3400RPM, 1"" HOLLOW, GAS",BE,356.00,,,,
85.149.081,"PUMP ASSY BXD2528G 2800PSI 2.5GPM 3/4"" HOLLOW, 3400 RPM. WQL/NLA",BE,177.00,,,,
85.149.085,"PUMP, ASSY, COMET, BWD-K 3027 G-K, 2700PSI 3GPM, 3400RPM, 3/4"" HOLLOW, GAS",BE,293.00,,,,
85.150.200,"PUMP ASSEMBLY 1"" WATER WP-1025CM / WP-1020R",BE,107.00,,,,
85.150.201,"PUMP ASSY 2"" W/ FRAME COMPLETE IN A BOX NO ENGINE. RB: 85.150.201K",BE,229.00,,,,
85.150.201K,"PUMP ASSY, 2"", w/FRAME BOXED COMPLETE, NO ENGINE",BE,169.00,,,,
85.150.203,"PUMP ASSY 3"" W/FRAME COMPLETE IN A BOX NO ENGINE. WQL/RB: 85.150.203K",BE,242.00,,,,
85.150.204RS,"PUMP ASSY, 4"" w/FRAME R-TYPE, BOXED COMPLETE, NO ENGINE",BE,323.00,,,,
85.150.205F,"PUMP ASSY 2"" HIGH PRESSURE C/W FRAME/COLOR BOX NO ENGINE. WQL/RB: 85.150.205K",BE,418.00,,,,
85.150.206,"PUMP ASSY 2"" CAST IRON HP C/W FRAME/BROWN BOX NO ENGINE",BE,755.00,,,,
85.150.213,"PUMP ASSY 3"" TRASH W FRAME COMPLETE IN A BOX NO ENGINE",BE,391.00,,,,
85.150.222,"PUMP ASSY 2"" CHEMICAL KEYED 2"" FIB REIN POLY WP NO ENGINE",BE,296.00,,,,
85.150.223,"PUMP ASSY 3"" CHEMICAL KEYED NPT THREADS IN/OUT (EPA3)",BE,404.00,,,,
85.150.301,"PUMP ASSY 1"" HANDLE BASE & HW FITS GX25 ENGINE",BE,269.00,,,,
85.150.301BSP,"PUMP ASSY 1"" HANDLE BASE & HW NLA",BE,108.00,,,,
85.150.302,"PUMP ASSY 1"" FOR HS140F ENGINE FOR HS140F ENGINE",BE,146.00,,,,
85.150.305EF,"PUMP ASSY 2"" HP SILCON CARBIDE KEYED SHAFT, NO FRAME/ENGINE",BE,181.00,,,,
85.150.305F,"PUMP ASSY 2"" HIGH PRESSURE KEYED SHAFT, NO FRAME/ENGINE",BE,202.00,,,,
85.150.312F,"PUMP ASSY 2"" SEMI-TRASH PUMP NPT THREADS 3/4"" KEYED Q SHAFT",BE,377.00,,,,
85.150.355,"PUMP ASSY 2"" HP,TWIN IMPELLER THREADED SHAFT,TREE:1.5""&2x 1"". NLA",BE,315.00,,,,
85.150.422,"PUMP ASSY 2""TRASH PUMP(R-TYPE) COMPLETE IN A BOX NO ENGINE",BE,499.00,,,,
85.150.423,"3""TP KIT, W/FRM & DECAL PLATE COMPLETE IN A BOX, NO ENGINE",BE,1214.00,,,,
85.150.424,"4""TP ASSY, W/FRM & DECAL PLATE COMPLETE IN A BOX, NO ENGINE",BE,1536.00,,,,
85.164.003,MOTORPUMP 1500 PSI 1.6GPM 120V TRV ALUM PUMP W/ HANDLE,BE,491.00,,,,
85.165.007,CAPACITOR; MOTORPUMP 1500PSI FOR 85.164.001 & 85.164.003,BE,41.00,,,,
85.165.010,"UNLOADER KIT FOR 85.164.001,AFTER SEPT 2014",BE,86.00,,,,
85.165.013,"SWITCH, ON/OFF FOR 85.164.001 AFTER SEPT 2014",BE,7.39,,,,
85.165.014,COMPLETE PUMP (BARE) FOR 85.164.003 AFTER SEPT 2014,BE,332.00,,,,
85.165.015,"PUMP REBUILD KIT, SEE BRKDWN FOR 85.164.001 AFTER SEPT 2014",BE,92.00,,,,
85.170.012,"PUMP, PWH29 2.3 GPM, 2900PSI 3400RPM, ALUM HEAD, ANODIZED, w/CDI THERMAL. RB: 85.179.012",BE,121.00,,,,
85.179.012,"PUMP, PWH29 2.5GPM@2900PSI, QC 3400RPM, ALUM HEAD, ANODIZED, w/CDI THERMAL",BE,134.00,,,,
85.200.100,"NOZZLE, MEG 0 DEG-100",BE,5.70,,,,
85.201.030BEP,"NOZZLE, Q/C 0 DEG-030 PKG BOX QTY 10 / BUBBLE PKG. WQL/NLA",BE,6.12,,,,
85.201.030GBEP,NOZZLE; GUM BLASTER 030 WQL: BUBBLE PACKED,BE,16.28,,,,
85.201.035BEP,"NOZZLE, Q/C 0 DEG-035 PKG BOX QTY 10 / BUBBLE PKG. WQL/NLA",BE,6.12,,,,
85.201.035GBEP,NOZZLE; GUM BLASTER 035 WQL: BUBBLE PACKED,BE,16.28,,,,
85.201.040BEP,"NOZZLE, Q/C 0 DEG-040 PKG BOX QTY 10 / BUBBLE PKG. NLA",BE,6.12,,,,
85.201.040GBEP,NOZZLE; GUM BLASTER 040 WQL: BUBBLE PACKED,BE,16.28,,,,
85.201.045BEP,"NOZZLE, Q/C 0 DEG-045 PKG BOX QTY 10 / BUBBLE PKG. WQL/NLA",BE,6.12,,,,
85.201.050GBEP,NOZZLE; GUM BLASTER 050 BUBBLE PACKED. NLA,BE,16.28,,,,
85.201.055BEP,"NOZZLE, Q/C 0 DEG-055 PKG BOX QTY 10 / BUBBLE PKG",BE,6.12,,,,
85.201.100,"NOZZLE, Q/C 0 DEG-100",BE,5.70,,,,
85.202.011CH,"BRASS INSERT, GUN&TRIGGER LW (RE ORDER FOR SALES ONLY) - NLA",BE,25.00,,,,
85.202.017,"GUN ASSY, WAW 16"" HOUSING, INSERT, & PLUG",BE,38.00,,,,
85.202.018,"GUN, 3000 PSI, 10GPM, 210DEG F RB : 85.202.109",BE,22.00,,,,
85.202.024,"WAND, 24"" MOLDED 61300",BE,7.14,,,,
85.202.026,"WAND 36""/900mm STRAIGHT INSULATED 4000PSI",BE,13.38,,,,
85.202.026S,"WAND 36""/900mm SS INSULATED 5000PSI",BE,29.00,,,,
85.202.027,"WAND 47""/1200mm STRAIGHT INSULATED 4000PSI",BE,20.00,,,,
85.202.027S,"WAND 47""/1200mm SS INSULATED 5000PSI",BE,38.00,,,,
85.202.028,"WAND 59""/1500mm STRAIGHT INSULATED 4000PSI",BE,22.00,,,,
85.202.028S,"WAND 59""/1500mm SS INSULATED 5000PSI",BE,46.00,,,,
85.202.029,"WAND 79""/2000mm STRAIGHT INSULATED 4000PSI",BE,29.00,,,,
85.202.029S,"WAND 79""/2000mm SS INSULATED 5000PSI",BE,61.00,,,,
85.202.045,"SIDE HANDLE,FOR SNGL LANCE RUBBER HANDLE WITH BRASS NUT",BE,8.17,,,,
85.202.062,"WAND, CAR WASH FLEX(BLACK) 1/4"" MNPTx1/4""MNPT. 3000PSI MAX, COLD WATER ONLY",BE,21.00,,,,
85.202.063,"GUN, 5000 PSI HORIZONTAL 210F",BE,49.00,,,,
85.202.067,"SIDE HANDLE, RUBBER+C-CLMP",BE,6.50,,,,
85.202.078,"HOSE, BYPASS 36"" 2112-381BK-36.0"" 3/8",BE,6.26,,,,
85.202.080,"HOSE, BYPASS 36"" BLACK, 1/2"" FOR 690CC UNIT",BE,5.76,,,,
85.202.090,"DUAL LANCE; ST54, 47"" DOUBLE LANCE",BE,86.00,,,,
85.202.109H,"GUN, HOT WATER 5000PSI,160C TECOMEC,NYL BDY, VITON SEAL. RB: 85.202.109",BE,32.00,,,,
85.202.110,"GUN, SPRAY 1/2 SPLIT WAND AL13; 3/8F 3700 PSI",BE,41.00,,,,
85.202.111,"GUN & WAND ASSY AL36 3/8""F NPT INLET",BE,65.00,,,,
85.202.113,"GUN ASSY, TELESCOPING WAND HOUSING,INSERT,ELBOW,PLUG. FOR 85.205.018",BE,41.00,,,,
85.202.115,"GUN ASSY, WAW18,20,20S,24S HOUSING,INSERT,SS PLUG",BE,41.00,,,,
85.202.116,"GUN, FOR ALUM LW & 22"" WAW THREAD-ON SPRAY GUN W/ 2 BOLTS",BE,43.00,,,,
85.202.119,"GUN, 24' x 4 SECTION LW RB: 85.202.127",BE,34.00,,,,
85.202.121,"GUN, MV951; 5075PSI, 10.6GPM, 300F M22M INLET, 1/4""FNPT OUTLET",BE,29.00,,,,
85.202.122,"GUN w/EXT, MV951 + L35; 5075PSI, 10.6GPM, 300F M22M INLET, M22F OUTLET",BE,64.00,,,,
85.202.123,"LANCE 36""INSULATED W/BEND C/W 1/4 COUPLER INSTALLED",BE,10.70,,,,
85.202.124,WAND EXTENSION FOR AL13 85.202.110,BE,31.00,,,,
85.202.126,"SWIVEL, 3/8""FBSPx3/8""MBSP, BRASS 3200PSI, 8GPM, 150C",BE,11.79,,,,
85.202.130,"FOOT ACTUATED VALVE 3000 PSI 8.0GPM 3/8"" FNPT 1/4"" FNPT",BE,148.00,,,,
85.202.132,"SLEEVE, WAW GUN FOR 85.202.127",BE,6.80,,,,
85.202.203,"GUN, RL30 5000PSI 10.5GPM 3/8""F - 1/4""F NPT",BE,43.00,,,,
85.205.020,GUN INDUSTRIAL GH 350PSI 16GPM 200DEG F W/ GHA ASSY'D,BE,64.00,,,,
85.205.049,"GUN-LANCE, AL13-M22, w/LANCE 3700PSI, REARLOAD (PROD.VERSION)",BE,38.00,,,,
85.205.051,"GUN-LANCE, AL13-FNPT, w/LANCE 3700PSI, REARLOAD, (PROD. VERSION)",BE,38.00,,,,
85.205.053,GUN/WAND/S.HANDLE/N.HOLDER RB: 85.205.026,BE,59.00,,,,
85.205.055,"GUN ASSY, 202.109 W/ PLUG CHINA 5000PSI VERSION",BE,31.00,,,,
85.205.056S,"WAND ASSY,900mm SSCOUPLER FOR PRODUCTION USE ONLY",BE,18.00,,,,
85.205.066H,"GUN,WAND&COUP LONG FOR HOTS 109 TECOMEC GUN 1200MM LANCE HOT",BE,37.00,,,,
85.205.104,"POLE LOCK,18'&24' LW FRNT FOR NEW POLES, GREY IN COLOR",BE,2.43,,,,
85.205.106,"PIN LOCK, ALUM LW FRONT FOR 18' & 24' ALUMINUM LW",BE,3.05,,,,
85.205.107,"PIN LOCK, ALUM LW BACK FOR ALL ALUMINUM LW'S",BE,2.80,,,,
85.205.109,"LEVER LOCK,18'&24' LW FRNT",BE,4.86,,,,
85.205.110,"LEVER LOCK,18'&24' LW BACK",BE,7.85,,,,
85.205.111,"LEVER LOCK,24'x4 SECT BACK FOR 85.206.424 LW",BE,4.74,,,,
85.210.003,NOZZLE VARI (1.3MM) ORANGE IDROJET (#045). NLA,BE,16.07,,,,
85.210.014,"HOLDER, NOZZLE PLATE FOR LANCE w/ GROMMETS",BE,15.36,,,,
85.210.025,"NOZZLE SET, #025 W/MANUAL 0, 15, 40, & SOAPER",BE,21.00,,,,
85.210.025BEP,"NOZZLE SET, #025 PACKAGED BOX QTY 10 / PKG- W/O MANUAL",BE,23.00,,,,
85.210.027,"NOZZLE SET,#027 W/MANUAL 0, 15, 40, & SOAPER",BE,22.00,,,,
85.210.030,"NOZZLE SET, #030 W/MANUAL 0, 15, 40, & SOAPER",BE,22.00,,,,
85.210.032BEP,"NOZZLE SET, #030 PACKAGED 0, 15, 25, & 40 DEG. NO SOAP",BE,23.00,,,,
85.210.035,"NOZZLE SET, #035 W/MANUAL 0, 15, 40, & SOAPER",BE,22.00,,,,
85.210.035G,"NOZZLE SET, #035 NO MANUAL 0, 15, 40, & SOAPER",BE,21.00,,,,
85.210.040,"NOZZLE SET, #040 w/MANUAL 0, 15, 40, & SOAPER",BE,22.00,,,,
85.210.040G,"NOZZLE SET, #040 NO MANUAL 0, 15, 40, & SOAPER. NLA",BE,21.00,,,,
85.210.042BEP,"NOZZLE SET, #040 PACKAGED 0, 15, 25, & 40 DEG. NO SOAP",BE,23.00,,,,
85.210.045,"NOZZLE SET, #045 W/MANUAL 0, 15, 40, & SOAPER",BE,16.90,,,,
85.210.045G,"NOZZLE SET, #045 NO MANUAL 0, 15, 40, & SOAPER",BE,21.00,,,,
85.210.050,"NOZZLE SET, #050 W/MANUAL 0, 15, 40, & SOAPER",BE,16.90,,,,
85.210.050BEP,"NOZZLE SET, #050 PACKAGED BOX QTY 10 / PKG- W/O MANUAL. NLA",BE,23.00,,,,
85.210.055BEP,"NOZZLE SET, #055 PACKAGED BOX QTY 10 / PKG- W/O MANUAL. NLA",BE,23.00,,,,
85.210.060,"NOZZLE SET, #060 W/MANUAL 0, 15, 40, & SOAPER",BE,22.00,,,,
85.210.130B,"ROTARY NOZZLE, #3.0 3700PSI PRODUCTION USE ONLY",BE,41.00,,,,
85.210.135B,"ROTARY NOZZLE, #3.5 5000PSI CERAMIC 035 NOZZLE",BE,46.00,,,,
85.210.140B,"ROTARY NOZZLE, #4.0 5000PSI CERAMIC 040 NOZZLE",BE,46.00,,,,
85.210.145B,"ROTARY NOZZLE, #4.5 5000PSI CERAMIC 045 NOZZLE",BE,46.00,,,,
85.210.146BEP,"NOZZLE, SEWER, 1/8"" FNPT, #4.5 PKG, 4000PSI, STAINLESS STEEL",BE,10.31,,,,
85.210.150B,"ROTARY NOZZLE, #5.0 5000PSI CERAMIC 050 NOZZLE",BE,46.00,,,,
85.210.346,"NOZZLE SEWER 3/8"" RAM 0 FORWARD, 3 BACK, 055 ORIFICE",BE,41.00,,,,
85.210.600,"NOZZLE, #030 MULTI FUNCTION 6 SPRAY PATTERNS, PKG'D. WQL",BE,34.00,,,,
85.210.601,"NOZZLE, #035 MULTI FUNCTION 6 SPRAY PATTERNS, PKG'D. NLA",BE,34.00,,,,
85.210.602,"NOZZLE, #040 MULTI FUNCTION 6 SPRAY PATTERNS, PKG'D. WQL/NLA",BE,34.00,,,,
85.211.005,REPAIR SET ROTOJET 210/040,BE,35.00,,,,
85.211.006,"FILTER,INLINE WTR 1/4""MNPT IFR6-6 61300",BE,17.25,,,,
85.211.007,"FILTER,INLINE WTR 1/4""QD W/ SS NUT 61300 - PROD USE 85.211.007PR",BE,20.00,,,,
85.214.057,"HOSE, 62"" S/B 3/8""4000PSI 3/8 MNPT X 3/8 MNPT SWIVEL",BE,18.00,,,,
85.214.059,"HOSE, 1/4"", SB, 59"", 4K PSI FOR 85.403.032",BE,17.65,,,,
85.215.040BEP,"NOZZLE, MEG 15 DEG-040 PKG BOX QTY 10 / BUBBLE PKG",BE,6.12,,,,
85.215.100,"NOZZLE, MEG 15 DEG-100",BE,5.70,,,,
85.216.045BEP,"NOZZLE, Q/C 15 DEG-045 PKG BOX QTY 10 / BUBBLE PKG. NLA",BE,6.12,,,,
85.216.050BEP,"NOZZLE, Q/C 15 DEG-050 PKG BOX QTY 10 / BUBBLE PKG. NLA",BE,6.12,,,,
85.216.055BEP,"NOZZLE, Q/C 15 DEG-055 PKG BOX QTY 10 / BUBBLE PKG. NLA",BE,6.12,,,,
85.216.100,"NOZZLE, Q/C 15 DEG-100",BE,5.70,,,,
85.225.015BEP2,"NOZZLE, MEG 25 DEG #015 PKG 2x 1/4"" FOR 85.403.014",BE,11.10,,,,
85.225.020BEP2,"NOZZLE, MEG 25 DEG-020 BUBBLE PKG (2PK)",BE,7.69,,,,
85.225.025BEP,"NOZZLE, MEG 25 DEG-025 PKG BOX QTY 10 / BUBBLE PKG",BE,6.12,,,,
85.225.025BEP2,"NOZZLE, MEG 25 DEG-025 BUBBLE PKG (2PK)",BE,7.69,,,,
85.225.100,"NOZZLE, MEG 25 DEG-100",BE,5.70,,,,
85.225.112,"HOSE, 12FT 1/4"" LONG WAND",BE,32.00,,,,
85.225.118,"HOSE, 18FT 1/4"" LONG WAND",BE,43.00,,,,
