SKU,Item Name,Category,Category Folder,Image Filename,Image Absolute Path
LOCT-BTN,Locking button pin for LOCT system,Tucker > Catalog,Catalog,LOCT-BTN.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\LOCT-BTN.jpeg
T-GN-V2-LT,LOCT Adjustable Tucker Gooseneck w/ Quick Release for #1 Clamp,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-GN-V2-LT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-V2-LT.jpeg
T-BRUSH-LOCT,"Loct Brush Socket, Black",Tucker > Accessories,Accessories,T-BRUSH-LOCT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-BRUSH-LOCT.jpeg
T-GN-ADJ-LOCT,LOCT end of adjustable Tucker Gooseneck,Tucker > Accessories,Accessories,T-GN-ADJ-LOCT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-ADJ-LOCT.jpeg
40001-V2-LT,LOCT Reach Around Gooseneck w/ Quick Release for #1 Clamp,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,40001-V2-LT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\40001-V2-LT.jpeg
T-LOCT-TIP,LOCT Tip for #1 Clamp,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-LOCT-TIP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-LOCT-TIP.jpeg
T-LUBE,Lubricant Packet,Tucker > Catalog,Catalog,T-LUBE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-LUBE.png
60040-005,Male and Female Quick connect for pole hose and garden hose,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,60040-005.png,C:\Codex\AZCS Inventory\Images\Tucker images\60040-005.png
MO-MANIFOLD,Manifold for Max output,Tucker > Catalog,Catalog,MO-MANIFOLD.png,C:\Codex\AZCS Inventory\Images\Tucker images\MO-MANIFOLD.png
T-MO-110,Max Output 110v Complete,Tucker > Catalog,Catalog,T-MO-110.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-MO-110.jpeg
H2PROWP,Tucker H2Pro WP,Tucker > Pure Water Systems,Pure Water Systems,10041-SS.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\10041-SS.jpeg
12GL-LT-PP,"NEW Tucker Standard Size Glide Brush w/ Loct fitting, Quad Pencil Jets",Tucker > Accessories,Accessories,12GL-LT-PP.png,C:\Codex\AZCS Inventory\Images\Tucker images\12GL-LT-PP.png
12HB-LT-PP,"NEW Tucker Standard Size Honey Badger Brush w/ Loct fitting, Quad Pencil Jets",Tucker > Accessories,Accessories,12HB-LT-PP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\12HB-LT-PP.jpeg
18GL-LT-PP,"NEW Tucker XL Size Glide Brush w/ Loct fitting, Quad Pencil Jets",Tucker > Accessories,Accessories,18GL-LT-PP.png,C:\Codex\AZCS Inventory\Images\Tucker images\18GL-LT-PP.png
18HB-LT-PP,"NEW Tucker XL Size Honey Badger Brush w/ Loct fitting, Quad Pencil Jets",Tucker > Accessories,Accessories,18HB-LT-PP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\18HB-LT-PP.jpeg
T-T1-V2-COMPLETE,No 1 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T1-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T1-V2-COMPLETE.png
T-T10-V2-COMPLETE,No 10 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T10-V2-COMPLETE.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-T10-V2-COMPLETE.jpeg
T-T2-V2-COMPLETE,No 2 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T2-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T2-V2-COMPLETE.png
T-T3-V2-COMPLETE,No 3 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T3-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T3-V2-COMPLETE.png
T-T4-V2-COMPLETE,No 4 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T4-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T4-V2-COMPLETE.png
T-T5-V2-COMPLETE,No 5 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T5-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T5-V2-COMPLETE.png
T-T6-V2-COMPLETE,No 6 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T6-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T6-V2-COMPLETE.png
T-T7-V2-COMPLETE,No 7 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T7-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T7-V2-COMPLETE.png
T-T8-V2-COMPLETE,No 8 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T8-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T8-V2-COMPLETE.png
T-T9-V2-COMPLETE,No 9 Clamp w/ all hardware Tucker® V2,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-T9-V2-COMPLETE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-T9-V2-COMPLETE.png
T-WHEEL-NF,No Flat Wheel,Tucker > Catalog,Catalog,T-WHEEL-NF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-WHEEL-NF.png
T-NOFLAT-KIT,No Flat Wheel Retrofit Kit w/ 2 bolts and 2 split washers,Tucker > Catalog,Catalog,T-NOFLAT-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-NOFLAT-KIT.png
20067-SMALL,"O-ring for 2.5"" Housing",Tucker > Catalog,Catalog,20067-SMALL.png,C:\Codex\AZCS Inventory\Images\Tucker images\20067-SMALL.png
20067-LARGE,"O-ring for 4.5"" Housing",Tucker > Catalog,Catalog,20067-LARGE.png,C:\Codex\AZCS Inventory\Images\Tucker images\20067-LARGE.png
20063,O-ring for serviceable housing insert,Tucker > Catalog,Catalog,20063.png,C:\Codex\AZCS Inventory\Images\Tucker images\20063.png
T-VELCRO-10X2,"Pair of 2""x10"" Velcro Strips",Tucker > Catalog,Catalog,T-VELCRO-10X2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-VELCRO-10X2.png
T-VELCRO-16X2,"Pair of 2""x16"" Velcro Strips",Tucker > Catalog,Catalog,T-VELCRO-16X2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-VELCRO-16X2.png
50006-PS,Pair Small Diameter Pencil Jet,Tucker > Catalog,Catalog,50006-PS.png,C:\Codex\AZCS Inventory\Images\Tucker images\50006-PS.png
20019,Pigtail Inlet,Tucker > Catalog,Catalog,20019.png,C:\Codex\AZCS Inventory\Images\Tucker images\20019.png
20028,Pigtail Inlet/Outlet Kit,Tucker > Catalog,Catalog,20028.png,C:\Codex\AZCS Inventory\Images\Tucker images\20028.png
20020,Pigtail Outlet,Tucker > Catalog,Catalog,20020.png,C:\Codex\AZCS Inventory\Images\Tucker images\20020.png
T-EURO-TIP-PLASTIC,Plastic Euro Tip for #1 Clamp,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-EURO-TIP-PLASTIC.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-EURO-TIP-PLASTIC.png
12009-NUT,Plastic Nut for Strain Relief,Tucker > Catalog,Catalog,12009-NUT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\12009-NUT.jpeg
T-OTT-XL-V2-P,Plastic Rinse Bar XL,Tucker > Catalog,Catalog,T-OTT-XL-V2-P.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-OTT-XL-V2-P.png
12003,Pressure Regulator 5 1/2 Ports,Tucker > Catalog,Catalog,12003.png,C:\Codex\AZCS Inventory\Images\Tucker images\12003.png
40015,Reach Around ACME Piece,Tucker > Catalog,Catalog,40015.png,C:\Codex\AZCS Inventory\Images\Tucker images\40015.png
40001-V1,Reach Around Gooseneck,Tucker > Accessories,Accessories,40001-V1.png,C:\Codex\AZCS Inventory\Images\Tucker images\40001-V1.png
40001-V2,Reach Around Gooseneck w/ Quick Release for #1 Clamp,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,40001-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\40001-V2.png
T-RB,Reel Base for Tucker® Reels,Tucker > Accessories,Accessories,T-RB.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-RB.png
12030,Remote Control - One Shot,Tucker > Catalog,Catalog,12030.png,C:\Codex\AZCS Inventory\Images\Tucker images\12030.png
80004-FOB,Remote Fob for Digital Flow Controller,Tucker > Catalog,Catalog,80004-FOB.png,C:\Codex\AZCS Inventory\Images\Tucker images\80004-FOB.png
12030-FOB,Remote Fob for ONE SHOT,Tucker > Catalog,Catalog,12030-FOB.png,C:\Codex\AZCS Inventory\Images\Tucker images\12030-FOB.png
80004-BAT,Replacement Battery for Flow Controller,Tucker > Catalog,Catalog,80004-BAT.png,C:\Codex\AZCS Inventory\Images\Tucker images\80004-BAT.png
RIVAL-BY-TUCKER®-WATER-FED-POLE-SYSTEM---BASI,RIVAL by Tucker® Water Fed Pole System - Basic 4-Stage Kit,Tucker > Pure Water Systems,Pure Water Systems,RIVAL-BY-TUCKER®-WATER-FED-POLE-SYSTEM---BASI.png,C:\Codex\AZCS Inventory\Images\Tucker images\RIVAL-BY-TUCKER®-WATER-FED-POLE-SYSTEM---BASI.png
T-CART-RIVAL,Tucker Rival RO/DI Cart,Tucker > Pure Water Systems,Pure Water Systems,T-CART-RIVAL-V2.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-CART-RIVAL-V2.jpeg
T-V2-DIS-UGK,Rival V2 DI Saver Upgrade Kit,Tucker > Pure Water Systems,Pure Water Systems,T-V2-DIS-UGK.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-V2-DIS-UGK.jpeg
T-RIVAL+DIY,RIVAL+ stage DIY KIT,Tucker > Pure Water Systems,Pure Water Systems,T-RIVAL+DIY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-RIVAL+DIY.png
20000,RO PRESERVE,Tucker > Catalog,Catalog,20000.png,C:\Codex\AZCS Inventory\Images\Tucker images\20000.png
12005,Rotary Vein Pump,Tucker > Pure Water Systems,Pure Water Systems,12005.png,C:\Codex\AZCS Inventory\Images\Tucker images\12005.png
63050,Rubber Foot,Tucker > Catalog,Catalog,63050.png,C:\Codex\AZCS Inventory\Images\Tucker images\63050.png
12021-A-SS,Saddle Clamp for SS Housing,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,12021-A-SS.png,C:\Codex\AZCS Inventory\Images\Tucker images\12021-A-SS.png
20062-SS,Serviceable Housing Insert w/ ALL o-rings for SS Housing,Tucker > Catalog,Catalog,20062-SS.png,C:\Codex\AZCS Inventory\Images\Tucker images\20062-SS.png
T-GN-ADJ-V2,Shaft end of adjustable Tucker Gooseneck,Tucker > Accessories,Accessories,T-GN-ADJ-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-ADJ-V2.png
12007,Single Pole Switch,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,12007.png,C:\Codex\AZCS Inventory\Images\Tucker images\12007.png
10700-WALL-110-KIT-40,Skid Mount (110v) Kit w/ Tucker 40 and Hose Reel,Tucker > Accessories,Accessories,10700-WALL-110-KIT-40.png,C:\Codex\AZCS Inventory\Images\Tucker images\10700-WALL-110-KIT-40.png
10700-WALL-12-KIT-40,Skid Mount (12v) Kit w/ Tucker 40 and Hose Reel,Tucker > Accessories,Accessories,10700-WALL-12-KIT-40.png,C:\Codex\AZCS Inventory\Images\Tucker images\10700-WALL-12-KIT-40.png
10700-WALL-12-KIT-50,Skid Mount (12v) Kit w/ Tucker 50HM and Hose Reel,Tucker > Accessories,Accessories,10700-WALL-12-KIT-50.png,C:\Codex\AZCS Inventory\Images\Tucker images\10700-WALL-12-KIT-50.png
20036-SM,Small Filter Wrench - 2.5in Housings,Tucker > Pure Water Systems,Pure Water Systems,20036-SM.png,C:\Codex\AZCS Inventory\Images\Tucker images\20036-SM.png
12033-WE,Smart Wash Delivery Pump w/ 2 90 degree elbows,Tucker > Pure Water Systems,Pure Water Systems,12033-WE.png,C:\Codex\AZCS Inventory\Images\Tucker images\12033-WE.png
T-20ALPHA-SOLAR,Solar Alpha 20,Tucker > Catalog,Catalog,T-20ALPHA-SOLAR.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-20ALPHA-SOLAR.jpeg
T-20ALPHA-SOLAR-HB,Solar Alpha 20 Honey Badger,Tucker > Catalog,Catalog,T-20ALPHA-SOLAR-HB.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-20ALPHA-SOLAR-HB.jpeg
T-32ALPHA-SOLAR-HB,Solar Alpha 32 Honey Badger,Tucker > Catalog,Catalog,T-32ALPHA-SOLAR-HB.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-32ALPHA-SOLAR-HB.png
SOLAR-BOOST-BARE,Solar Boost 27 - BARE POLE (no tips included),Tucker > Water Fed Pole Parts,Water Fed Pole Parts,SOLAR-BOOST-BARE.png,C:\Codex\AZCS Inventory\Images\Tucker images\SOLAR-BOOST-BARE.png
SOLAR-BOOST-COMPLETE,Solar Boost 27 w/ Alpha solar brush,Tucker > Accessories,Accessories,SOLAR-BOOST-COMPLETE.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SOLAR-BOOST-COMPLETE.jpeg
SORBO-3009,"Sorbo 14"" Yellow Jacket Washer Sleeve w/ Full length Velcro Closure",Tucker > Catalog,Catalog,SORBO-3009.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-3009.png
SORBO-3004,"Sorbo 18"" Yellow Jacket Washer Sleeve w/ Brass Snaps",Tucker > Catalog,Catalog,SORBO-3004.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-3004.png
SORBO-3010,"Sorbo 18"" Yellow Jacket Washer Sleeve w/ Full length Velcro Closure",Tucker > Catalog,Catalog,SORBO-3010.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-3010.png
SORBO-3001,"Sorbo 6"" Yellow Jacket Washer Sleeve w/ Brass Snaps",Tucker > Catalog,Catalog,SORBO-3001.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-3001.png
SORBO-1491,"Sorbo 10"" Rubber - Soft",Tucker > Catalog,Catalog,SORBO-1491.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1491.png
SORBO-1497,"Sorbo 14"" Rubber - Soft",Tucker > Catalog,Catalog,SORBO-1497.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1497.png
SORBO-1961F,"Sorbo 14"" Washer T-Bar Only - Aluminum Tubing (Fixed)",Tucker > Catalog,Catalog,SORBO-1961F.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1961F.png
SORBO-1961,"Sorbo 14"" Washer T-Bar Only - Aluminum Tubing (Swivel)",Tucker > Catalog,Catalog,SORBO-1961.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1961.png
SORBO-1503,"Sorbo 18"" Rubber - Soft",Tucker > Catalog,Catalog,SORBO-1503.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1503.png
SORBO-1962F,"Sorbo 18"" Washer T-Bar Only - Aluminum Tubing (Fixed)",Tucker > Catalog,Catalog,SORBO-1962F.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1962F.png
SORBO-1962,"Sorbo 18"" Washer T-Bar Only - Aluminum Tubing (Swivel)",Tucker > Catalog,Catalog,SORBO-1962.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1962.png
SORBO-1485,"Sorbo 6"" Rubber - Soft",Tucker > Catalog,Catalog,SORBO-1485.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1485.png
SORBO-1956F,"Sorbo 6"" Washer T-Bar Only - Aluminum Tubing (Fixed)",Tucker > Catalog,Catalog,SORBO-1956F.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1956F.png
SORBO-1956,"Sorbo 6"" Washer T-Bar Only - Aluminum Tubing (Swivel)",Tucker > Catalog,Catalog,SORBO-1956.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1956.png
SORBO-1375,Sorbo Aluminum Handle Fixed,Tucker > Catalog,Catalog,SORBO-1375.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1375.png
SORBO-1990,Sorbo Belt with Three Loops,Tucker > Catalog,Catalog,SORBO-1990.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1990.png
SORBO-1979,Sorbo End Clips 90 degree & 40 degree Squeegee Ends (12 Pack),Tucker > Catalog,Catalog,SORBO-1979.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1979.jpeg
SORBO-2105,Sorbo Glide Lubricant Liquid 1 pint,Tucker > Catalog,Catalog,SORBO-2105.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-2105.png
SORBO-5000,Sorbo Hard Water Stain Remover 5oz,Tucker > Catalog,Catalog,SORBO-5000.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-5000.png
SORBO-1991,"Sorbo Holster For Two Squeegee, Nylon - Black",Tucker > Catalog,Catalog,SORBO-1991.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1991.png
SORBO-1385,Sorbo Swivel Fast Release - BLACK (Universal),Tucker > Catalog,Catalog,SORBO-1385.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-1385.png
SORBO-TRAD-KIT,Sorbo Trad KIT,Tucker > Catalog,Catalog,SORBO-TRAD-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-TRAD-KIT.png
HW015,Split Washer for Wheel Bolts,Tucker > Catalog,Catalog,HW015.png,C:\Codex\AZCS Inventory\Images\Tucker images\HW015.png
T-100-PRO-DU,Spot Free 100 Gallon RO/DI Dual User,Tucker > Pure Water Systems,Pure Water Systems,T-100-PRO-DU.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-100-PRO-DU.png
T-12BB,Standard Size Boar Bristle Brush,Tucker > Accessories,Accessories,T-12BB.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-12BB.png
T-12BBH,Standard Size Boar Bristle Brush w/ Head,Tucker > Accessories,Accessories,T-12BBH.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-12BBH.png
T-12HY,Standard Size Hybrid Brush,Tucker > Accessories,Accessories,T-12HY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-12HY.png
T-12HYH,Standard Size Hybrid Brush w/ Head,Tucker > Accessories,Accessories,T-12HYH.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-12HYH.png
T-OTT-STD-V2,Standard Size Rinse Bar V2,Tucker > Catalog,Catalog,T-OTT-STD-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-OTT-STD-V2.png
T-SW-ASY,Swivel Assembly,Tucker > Catalog,Catalog,T-SW-ASY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SW-ASY.png
T-SW-PL,Swivel Gooseneck Brush Plate,Tucker > Accessories,Accessories,T-SW-PL.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SW-PL.png
92970,"Swivel, Release",Tucker > Catalog,Catalog,92970.png,C:\Codex\AZCS Inventory\Images\Tucker images\92970.png
T1-EURO-UGK,T1-V2 complete clamp w/ plastic euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T1-EURO-UGK.png,C:\Codex\AZCS Inventory\Images\Tucker images\T1-EURO-UGK.png
TANK-LID,Tank lid,Tucker > Catalog,Catalog,TANK-LID.png,C:\Codex\AZCS Inventory\Images\Tucker images\TANK-LID.png
T-ULTIMATE-DIY-DU,The Ultimate DIY Kit (Dual User),Tucker > Catalog,Catalog,T-ULTIMATE-DIY-DU.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-DIY-DU.png
T-ULTIMATE-DIY-SU,The Ultimate DIY Kit (Single User),Tucker > Catalog,Catalog,T-ULTIMATE-DIY-SU.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-ULTIMATE-DIY-SU.png
T-CLAMPBARREL-THREADED,Threaded Barrel only for clamp body,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-CLAMPBARREL-THREADED.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-CLAMPBARREL-THREADED.png
T-10PC-SET,Tucker 10 clamp set w/ euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-10PC-SET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-10PC-SET.jpeg
T-3PC-SET,Tucker 3 clamp set w/ euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-3PC-SET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-3PC-SET.jpeg
T-4060,Tucker 4 Stage RO/DI Cart,Tucker > Pure Water Systems,Pure Water Systems,T-4060.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-4060.jpeg
T-5PC-SET,Tucker 5 clamp set w/ euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-5PC-SET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-5PC-SET.jpeg
T-7PC-SET,Tucker 7 clamp set w/ euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-7PC-SET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-7PC-SET.jpeg
T-9PC-SET,Tucker 9 clamp set w/ euro tip,Tucker > Water Fed Pole Parts,Water Fed Pole Parts,T-9PC-SET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-9PC-SET.jpeg
T-BOAB-QR-TW-LH,Tucker Bucket on a Belt w/ QR - Left hand,Tucker > Catalog,Catalog,T-BOAB-QR-TW-LH.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-BOAB-QR-TW-LH.png
T-BOAB-QR-TW,Tucker Bucket on a Belt w/ QR - Right hand,Tucker > Catalog,Catalog,T-BOAB-QR-TW.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-BOAB-QR-TW.jpeg
T-411,Tucker Dual Hose Adapter (for ADH Method),Tucker > Accessories,Accessories,T-411.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-411.png
70009-150,Tucker Hand Carry Hose Reel,Tucker > Accessories,Accessories,70009-150.png,C:\Codex\AZCS Inventory\Images\Tucker images\70009-150.png
70009-BARE,Tucker Hand Carry Hose Reel w/ O Hose,Tucker > Accessories,Accessories,70009-BARE.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\70009-BARE.jpeg
T-POUCH-TW,Tucker Pouch w/ Quick Release on a Belt,Tucker > Catalog,Catalog,T-POUCH-TW.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-POUCH-TW.jpeg
65000-ARM,Tucker Reel Handle Arm,Tucker > Accessories,Accessories,65000-ARM.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\65000-ARM.jpeg
